subject,subject_type,predicate,object,object_type,subject_cui,object_cui,subject_def,object_def,degree_subject,degree_object,key
umls:urea_nitrogen_mscnc_pt_dial_fld_qn,clinical_attribute,umls:analyzes,umls:solutions_dialysis,pharmacologic_substance,C2607849,C0011947,"Urea nitrogen is a quantitative laboratory test measuring the amount of nitrogen in the blood from urea, reflecting kidney function.",Solutions_dialysis is a company specializing in providing dialysis products and services for kidney care.,1.0,3.0,umls:urea_nitrogen_mscnc_pt_dial_fld_qn_umls:analyzes_umls:solutions_dialysis
umls:physical_findings_find_pt_hearing_nom_observed,clinical_attribute,umls:analyzes,umls:hear,physiologic_function,C1148121,C0018767,Physical findings indicate that the patient's hearing was observed and found to be normal.,"""Hear"" means to perceive sound through the ears.",1.0,3.0,umls:physical_findings_find_pt_hearing_nom_observed_umls:analyzes_umls:hear
umls:alkaloid_prid_pt_plant_nom_tlc,clinical_attribute,umls:analyzes,umls:plant,plant,C0803479,C0032098,Alkaloid:Prid:Pt:Plant:Nom:TLC is a thin-layer chromatography method for identifying alkaloids in plant samples.,"A plant is a living organism that typically produces its own food through photosynthesis and has roots, stems, and leaves.",1.0,1.0,umls:alkaloid_prid_pt_plant_nom_tlc_umls:analyzes_umls:plant
umls:communication_aid_find_pt_person_nar,clinical_attribute,umls:analyzes,umls:person,population_group,C5939186,C0027361,A communication aid is a tool that helps a person express themselves more effectively.,<p>A living subject of the species homo sapiens.</p>,1.0,2.0,umls:communication_aid_find_pt_person_nar_umls:analyzes_umls:person
umls:city_addr_pt_personnel_nom,clinical_attribute,umls:analyzes,umls:personnel,professional_or_occupational_group,C3483950,C1527117,City:Addr:Pt:Personnel:Nom is the name of a personnel associated with a specific point address within a city.,Personnel refers to the people employed in an organization or engaged in a particular activity.,1.0,1.0,umls:city_addr_pt_personnel_nom_umls:analyzes_umls:personnel
umls:cd45_negative_events_num_pt_xxx_qn,clinical_attribute,umls:analyzes,umls:unspecified,qualitative_concept,C1315505,C0205370,"""CD45 negative events:Num:Pt:XXX:Qn"" refers to the quantified number of cells or particles lacking CD45 expression in a specific patient sample labeled XXX.","""Unspecified"" refers to something not clearly defined or identified.",1.0,7.0,umls:cd45_negative_events_num_pt_xxx_qn_umls:analyzes_umls:unspecified
umls:heart_rate_rhythm_type_pt_xxx_nom_palpation,clinical_attribute,umls:analyzes,umls:unspecified,qualitative_concept,C1714884,C0205370,Heart rate rhythm measured by palpation for patient XXX.,"""Unspecified"" refers to something not clearly defined or identified.",1.0,7.0,umls:heart_rate_rhythm_type_pt_xxx_nom_palpation_umls:analyzes_umls:unspecified
umls:lumpy_skin_disease_virus_ag_prthr_pt_xxx_ord,clinical_attribute,umls:analyzes,umls:unspecified,qualitative_concept,C0880665,C0205370,Lumpy skin disease virus is a poxvirus that causes a contagious skin disease in cattle characterized by nodules and lesions.,"""Unspecified"" refers to something not clearly defined or identified.",1.0,7.0,umls:lumpy_skin_disease_virus_ag_prthr_pt_xxx_ord_umls:analyzes_umls:unspecified
umls:imipramine_desipramine_prthr_pt_xxx_ord,clinical_attribute,umls:analyzes,umls:unspecified,qualitative_concept,C1147767,C0205370,A combined pharmaceutical formulation containing the antidepressants imipramine and desipramine.,"""Unspecified"" refers to something not clearly defined or identified.",1.0,7.0,umls:imipramine_desipramine_prthr_pt_xxx_ord_umls:analyzes_umls:unspecified
umls:leucine_scnc_pt_xxx_qn,clinical_attribute,umls:analyzes,umls:unspecified,qualitative_concept,C0880226,C0205370,Leucine:SCnc:Pt:XXX:Qn is a quantitative measurement of leucine concentration in a specified sample using a particular analytical method.,"""Unspecified"" refers to something not clearly defined or identified.",1.0,7.0,umls:leucine_scnc_pt_xxx_qn_umls:analyzes_umls:unspecified
umls:bk_virus_subtype_type_pt_xxx_nom_probe_amp_tar,clinical_attribute,umls:analyzes,umls:unspecified,qualitative_concept,C3533668,C0205370,BK virus subtype Type:Pt:XXX:Nom:Probe.amp.tar is a specific data file or dataset related to the amplification and probe analysis of a BK virus subtype.,"""Unspecified"" refers to something not clearly defined or identified.",1.0,7.0,umls:bk_virus_subtype_type_pt_xxx_nom_probe_amp_tar_umls:analyzes_umls:unspecified
umls:guidance_for_radiation_treatment_w_contrast_iv_find_pt_xxx_doc_mr,clinical_attribute,umls:analyzes,umls:unspecified,qualitative_concept,C1114486,C0205370,Guidance for radiation treatment with intravenous contrast imaging for patient XXX documented in medical record.,"""Unspecified"" refers to something not clearly defined or identified.",1.0,7.0,umls:guidance_for_radiation_treatment_w_contrast_iv_find_pt_xxx_doc_mr_umls:analyzes_umls:unspecified
umls:rehabilitation_progress_note_find_pt_setting_doc_cardiovascular_disease,clinical_attribute,umls:analyzes,umls:setting,quantitative_concept,C5886119,C1318139,A rehabilitation progress note documents a cardiovascular disease patient's recovery and treatment updates in a clinical setting.,A setting is the time and place in which a story or event occurs.,1.0,3.0,umls:rehabilitation_progress_note_find_pt_setting_doc_cardiovascular_disease_umls:analyzes_umls:setting
umls:medical_history_screening_form_find_pt_setting_doc_patient,clinical_attribute,umls:analyzes,umls:setting,quantitative_concept,C3173810,C1318139,A Medical history screening form is a document used by healthcare providers to collect a patient's past and current health information in a specific clinical setting.,A setting is the time and place in which a story or event occurs.,1.0,3.0,umls:medical_history_screening_form_find_pt_setting_doc_patient_umls:analyzes_umls:setting
umls:consultation_note_find_pt_setting_doc_multi_specialty_program,clinical_attribute,umls:analyzes,umls:setting,quantitative_concept,C4071182,C1318139,A consultation note is a documented summary of a patient's evaluation and recommendations by a healthcare provider within a multi-specialty program setting.,A setting is the time and place in which a story or event occurs.,1.0,3.0,umls:consultation_note_find_pt_setting_doc_multi_specialty_program_umls:analyzes_umls:setting
umls:ct_global_noise_rden_pt_study_qn_calculated,clinical_attribute,umls:analyzes,umls:scientific_studies,research_activity,C5453290,C0947630,CT global noise:Rden:Pt:Study:Qn:Calculated is a computed quantitative measure of global noise in CT imaging density for a specific study point.,Scientific studies are systematic investigations conducted to acquire knowledge and test hypotheses.,1.0,3.0,umls:ct_global_noise_rden_pt_study_qn_calculated_umls:analyzes_umls:scientific_studies
umls:number_of_tissue_chips_num_pt_tissue_chip_qn,clinical_attribute,umls:analyzes,umls:tissue_microarray,research_device,C1715921,C1519522,"The ""Number of tissue chips:Num:Pt:Tissue chip:Qn"" refers to the quantitative count of tissue chip samples.",A tissue microarray is a laboratory tool that allows simultaneous analysis of multiple tissue samples on a single slide.,1.0,1.0,umls:number_of_tissue_chips_num_pt_tissue_chip_qn_umls:analyzes_umls:tissue_microarray
umls:cytology_report_find_pt_nipple_discharge_doc_cyto_stain,clinical_attribute,umls:analyzes,umls:nipple_discharges,sign_or_symptom,C1831569,C0149741,A cytology report analyzing nipple discharge using cytological staining techniques.,The flow of fluid from the nipple of the breast.,1.0,2.0,umls:cytology_report_find_pt_nipple_discharge_doc_cyto_stain_umls:analyzes_umls:nipple_discharges
umls:qt_interval_time_pt_lead_iii_qn_ekg,clinical_attribute,umls:analyzes,umls:lead_site_iii,spatial_concept,C0801578,C0449214,"The QT interval on an EKG measures the time from the start of the Q wave to the end of the T wave in Lead III, reflecting ventricular depolarization and repolarization.",Lead_site_iii is a specific location or position designated as the third lead site in a given context or project.,1.0,1.0,umls:qt_interval_time_pt_lead_iii_qn_ekg_umls:analyzes_umls:lead_site_iii
umls:methyl_isocyanate_mcnc_pt_air_qn,clinical_attribute,umls:analyzes,umls:air_substance,substance,C1526739,C0001861,Methyl isocyanate is a highly toxic and volatile chemical used primarily in the production of pesticides.,Air_substance is a mixture of gases that makes up the Earth's atmosphere.,1.0,1.0,umls:methyl_isocyanate_mcnc_pt_air_qn_umls:analyzes_umls:air_substance
umls:deprecated_alcohol_substance_abuse_rehabilitation_treatment_plan_primary_diagnosis_identifier,clinical_attribute,umls:analyzes,umls:alcohol_substance_abuse_rehabilitation_treatment,therapeutic_or_preventive_procedure,C0943299,C0947090,"A Deprecated Alcohol-substance abuse rehabilitation treatment plan, Primary diagnosis Identifier is an outdated code used to specify the main diagnosis in alcohol and substance abuse rehabilitation treatment plans.","Alcohol substance abuse rehabilitation treatment is a program designed to help individuals overcome alcohol addiction through medical, psychological, and supportive therapies.",1.0,1.0,umls:deprecated_alcohol_substance_abuse_rehabilitation_treatment_plan_primary_diagnosis_identifier_umls:analyzes_umls:alcohol_substance_abuse_rehabilitation_treatment
umls:t_15_17_q24_1_q21_1_pml_rara_bcr1_fusion_transcript_control_transcript_nrto_pt_bone_mar_qn_molgen,clinical_attribute,umls:analyzes,umls:marrow_bone,tissue,C3533813,C0005953,"The t(15;17)(q24.1;q21.1)(PML,RARA) bcr1 fusion transcript is a molecular marker used to detect the PML-RARA gene fusion commonly associated with acute promyelocytic leukemia.","Marrow bone is the dense, inner part of a bone that contains nutrient-rich marrow.",1.0,1.0,umls:t_15_17_q24_1_q21_1_pml_rara_bcr1_fusion_transcript_control_transcript_nrto_pt_bone_mar_qn_molgen_umls:analyzes_umls:marrow_bone
umls:bk_virus_subtype_type_pt_tiss_nom_probe_amp_tar,clinical_attribute,umls:analyzes,umls:tissue_unspecified,tissue,C3533617,C1550665,BK virus subtype:Type:Pt:Tiss:Nom:Probe.amp.tar is likely a compressed archive file containing amplified probe data related to a specific BK virus subtype from patient tissue samples.,Tissue_unspecified refers to biological tissue whose specific type or origin has not been identified.,1.0,3.0,umls:bk_virus_subtype_type_pt_tiss_nom_probe_amp_tar_umls:analyzes_umls:tissue_unspecified
umls:fibrinogen_ag_prthr_pt_tiss_ord_if,clinical_attribute,umls:analyzes,umls:tissue_unspecified,tissue,C2970122,C1550665,Fibrinogen Ag:PrThr:Pt:Tiss:Ord:IF is an immunofluorescence test detecting fibrinogen antigen in tissue sections to assess protein thrombus presence.,Tissue_unspecified refers to biological tissue whose specific type or origin has not been identified.,1.0,3.0,umls:fibrinogen_ag_prthr_pt_tiss_ord_if_umls:analyzes_umls:tissue_unspecified
umls:canine_distemper_virus_ag_prthr_pt_tiss_ord_if,clinical_attribute,umls:analyzes,umls:tissue_unspecified,tissue,C0881069,C1550665,Canine distemper virus Ag:PrThr:Pt:Tiss:Ord:IF is an immunofluorescence test detecting canine distemper virus antigen in tissue samples.,Tissue_unspecified refers to biological tissue whose specific type or origin has not been identified.,1.0,3.0,umls:canine_distemper_virus_ag_prthr_pt_tiss_ord_if_umls:analyzes_umls:tissue_unspecified
umls:deprecated_pulmonary_therapy_treatment_plan_assessment_narrative,clinical_attribute,umls:associated_with,umls:assess,activity,C2360932,C1516048,A narrative assessment documenting the evaluation of a discontinued pulmonary therapy treatment plan.,"The final result of a determination of the value, significance, or extent of.",2.0,7.0,umls:deprecated_pulmonary_therapy_treatment_plan_assessment_narrative_umls:associated_with_umls:assess
umls:deprecated_alcohol_substance_abuse_rehabilitation_treatment_plan_assessment_narrative,clinical_attribute,umls:associated_with,umls:assess,activity,C2360632,C1516048,"A Deprecated Alcohol-substance abuse rehabilitation treatment plan, Assessment (narrative) is an outdated clinical document used to evaluate and outline a patient's progress and needs during alcohol-substance abuse rehabilitation.","The final result of a determination of the value, significance, or extent of.",2.0,7.0,umls:deprecated_alcohol_substance_abuse_rehabilitation_treatment_plan_assessment_narrative_umls:associated_with_umls:assess
umls:deprecated_clinical_discipline_speech_therapy_treatment_plan,clinical_attribute,umls:associated_with,umls:clinical_discipline,biomedical_occupation_or_discipline,C0944662,C0805661,A deprecated clinical discipline referring to outdated or discontinued speech therapy treatment plans.,"A clinical discipline is a branch of healthcare focused on diagnosing, treating, and managing patient health conditions.",2.0,2.0,umls:deprecated_clinical_discipline_speech_therapy_treatment_plan_umls:associated_with_umls:clinical_discipline
umls:respiratory_rates,clinical_attribute,umls:associated_with,umls:respiration_rate_cmplx_enctr_frst_patient_set,clinical_attribute,C0231832,C0801709,"The number of times an organism breathes with the lungs (RESPIRATION) per unit time, usually per minute.",The respiration_rate_cmplx_enctr_frst_patient_set is a dataset containing initial patient encounter records with complex respiration rate measurements.,1.0,1.0,umls:respiratory_rates_umls:associated_with_umls:respiration_rate_cmplx_enctr_frst_patient_set
umls:chronic_illness_indicator_type_pt_patient_nom_cphs,clinical_attribute,umls:associated_with,umls:chronic_illness_indicator,clinical_attribute,C1542873,C1545243,Chronic illness indicator is a patient attribute used to identify individuals with chronic health conditions.,A chronic_illness_indicator is a marker used to identify the presence of a long-term medical condition in a patient.,1.0,1.0,umls:chronic_illness_indicator_type_pt_patient_nom_cphs_umls:associated_with_umls:chronic_illness_indicator
umls:imaging_study_imp_pt_xxx_nar_radiology,clinical_attribute,umls:associated_with,umls:imaging_study,diagnostic_procedure,C0801998,C1881134,An imaging study is a medical test performed by radiology to visualize internal body structures for diagnosis.,"An imaging study is a medical test that uses techniques like X-rays, MRI, or CT scans to create visual representations of the inside of the body.",1.0,1.0,umls:imaging_study_imp_pt_xxx_nar_radiology_umls:associated_with_umls:imaging_study
